megyekod;kshkod;megye;irsz;telepules;lakossag;ffi;no;tipus
20;07986;ZAL;8756;Bucsuta;221;109;112;község
20;06132;ZAL;8943;Csapi;168;87;81;község
20;23436;ZAL;8372;Csatár;523;246;277;község
20;07135;ZAL;8951;Cserszegtomaj;3 343;1 662;1 681;község
20;10649;ZAL;8973;Csertalakos;47;25;22;község
20;02583;ZAL;8918;Csesztreg;851;418;433;község
20;31149;ZAL;8999;Csonkahegyhát;344;157;187;község
20;27492;ZAL;8957;Csöde;86;43;43;község
20;29364;ZAL;8873;Csömödér;621;301;320;község
20;33978;ZAL;8764;Csörnyeföld;437;188;249;község
20;28778;ZAL;8874;Dióskál;490;247;243;község
20;25885;ZAL;8989;Dobri;167;76;91;község
20;32708;ZAL;8357;Dobronhegy;140;76;64;község
20;07782;ZAL;8799;Döbröce;85;48;37;község
20;16009;ZAL;8765;Dötk;43;20;23;község
20;24262;ZAL;8913;Egeraracsa;315;159;156;község
20;33428;ZAL;8882;Egervár;1 035;498;537;község
20;06178;ZAL;8742;Eszteregnye;671;323;348;község
20;15769;ZAL;8395;Esztergályhorváti;428;226;202;község
20;11642;ZAL;8767;Felsőpáhok;728;341;387;község
20;21476;ZAL;8973;Felsőrajk;739;382;357;község
20;30890;ZAL;8835;Felsőszenterzsébet;19;11;8;község
20;19187;ZAL;8777;Fityeház;639;305;334;község
20;16531;ZAL;8969;Fűzvölgy;140;73;67;község
20;17516;ZAL;8754;Gáborjánháza;78;33;45;község
20;12991;ZAL;8747;Galambok;1 354;691;663;község
20;12946;ZAL;8981;Garabonc;700;360;340;község
20;08068;ZAL;8774;Gellénháza;1 526;754;772;község
20;12089;ZAL;8774;Gelse;1 059;528;531;község
20;09089;ZAL;8762;Gelsesziget;264;139;125;község
20;20039;ZAL;8984;Gétye;113;62;51;község
20;17613;ZAL;8960;Gombosszeg;54;32;22;község
20;13569;ZAL;8913;Gosztola;65;30;35;község
20;29771;ZAL;8951;Gősfa;304;146;158;község
20;02097;ZAL;8932;Gutorfölde;968;502;466;község
20;12539;ZAL;8992;Gyűrűs;107;54;53;község
20;10931;ZAL;8771;Hagyárosbörönd;298;145;153;község
20;10269;ZAL;8957;Hahót;1 043;512;531;község
20;19895;ZAL;8777;Hernyék;79;40;39;község
20;24873;ZAL;8777;Homokkomárom;223;111;112;község
20;11208;ZAL;8991;Hosszúvölgy;184;89;95;község
20;28325;ZAL;8984;Hottó;352;176;176;község
20;03188;ZAL;8958;Iborfia;8;6;2;község
20;13921;ZAL;8773;Iklódbördőce;312;157;155;község
20;22965;ZAL;8785;Kacorlak;205;99;106;község
20;05537;ZAL;8988;Kallósd;89;45;44;község
20;21500;ZAL;8956;Kálócfa;158;80;78;község
20;04473;ZAL;8354;Kányavár;132;72;60;község
20;18041;ZAL;8994;Karmacs;762;362;400;község
20;32063;ZAL;8784;Kávás;247;116;131;község
20;32902;ZAL;8931;Kehidakustány;1 080;541;539;község
20;25353;ZAL;8995;Kemendollár;498;246;252;község
20;06071;ZAL;8745;Keménfa;85;39;46;község
20;31529;ZAL;8971;Kerecseny;265;133;132;község
20;29489;ZAL;8973;Kerkabarabás;300;156;144;község
20;15112;ZAL;8973;Kerkafalva;118;60;58;község
20;22080;ZAL;8874;Kerkakutas;124;59;65;község
20;09575;ZAL;8879;Kerkaszentkirály;237;115;122;község
20;32647;ZAL;8774;Kerkateskánd;172;90;82;község
20;32267;ZAL;8926;Kilimán;227;110;117;község
20;21379;ZAL;8888;Kisbucsa;438;227;211;község
20;16249;ZAL;8356;Kiscsehi;186;92;94;község
20;09812;ZAL;8911;Kisgörbő;190;93;97;község
20;20312;ZAL;8912;Kiskutas;199;97;102;község
20;16081;ZAL;8756;Kispáli;277;133;144;község
20;32726;ZAL;8957;Kisrécse;196;99;97;község
20;13055;ZAL;8868;Kissziget;180;97;83;község
20;20941;ZAL;8341;Kistolmács;176;81;95;község
20;16364;ZAL;8988;Kisvásárhely;47;18;29;község
20;13082;ZAL;8919;Kozmadombja;43;22;21;község
20;19479;ZAL;8978;Kustánszeg;469;244;225;község
20;32221;ZAL;8913;Külsősárd;67;32;35;község
20;33792;ZAL;8887;Lakhegy;456;218;238;község
20;03434;ZAL;8978;Lasztonya;78;43;35;község
20;27483;ZAL;8977;Lendvadedes;31;15;16;község
20;11475;ZAL;8981;Lendvajakabfa;41;20;21;község
20;03054;ZAL;8782;Lickóvadamos;181;92;89;község
20;28200;ZAL;8888;Ligetfalva;57;26;31;község
20;10889;ZAL;8832;Lispeszentadorján;285;138;147;község
20;25025;ZAL;8878;Liszó;381;179;202;község
20;28167;ZAL;8973;Lovászi;1 156;564;592;község
20;08916;ZAL;8776;Magyarföld;52;25;27;község
20;02909;ZAL;8776;Magyarszentmiklós;259;128;131;község
20;13064;ZAL;8888;Magyarszerdahely;523;252;271;község
20;02103;ZAL;8976;Maróc;74;32;42;község
20;31981;ZAL;8825;Márokföld;52;24;28;község
20;27526;ZAL;8341;Miháld;775;381;394;község
20;02130;ZAL;8949;Mihályfa;353;203;150;község
20;22141;ZAL;8917;Mikekarácsonyfa;332;155;177;község
20;02662;ZAL;8935;Milejszeg;329;165;164;község
20;04756;ZAL;8863;Misefa;288;147;141;község
20;21014;ZAL;8834;Molnári;690;344;346;község
20;25210;ZAL;8868;Murakeresztúr;1 710;827;883;község
20;07968;ZAL;8872;Murarátka;255;135;120;község
20;33987;ZAL;8821;Muraszemenye;516;258;258;község
20;12760;ZAL;8356;Nagybakónak;416;211;205;község
20;05218;ZAL;8935;Nagygörbő;156;77;79;község
20;20589;ZAL;8911;Nagykapornak;888;428;460;község
20;22178;ZAL;8983;Nagykutas;464;222;242;község
20;04455;ZAL;8912;Nagylengyel;474;235;239;község
20;28468;ZAL;8746;Nagypáli;540;280;260;község
20;16513;ZAL;8756;Nagyrada;508;264;244;község
20;14979;ZAL;8923;Nagyrécse;1 115;542;573;község
20;06169;ZAL;8371;Nemesapáti;505;250;255;község
20;32948;ZAL;8928;Nemesbük;803;383;420;község
20;07658;ZAL;8976;Nemeshetés;273;135;138;község
20;32665;ZAL;8857;Nemesnép;128;65;63;község
20;19859;ZAL;8915;Nemespátró;286;133;153;község
20;18023;ZAL;8925;Nemesrádó;328;163;165;község
20;25609;ZAL;8925;Nemessándorháza;332;165;167;község
20;08059;ZAL;8918;Nemesszentandrás;265;135;130;község
20;25414;ZAL;8948;Németfalu;192;91;101;község
20;03355;ZAL;8342;Nova;787;382;405;község
20;27775;ZAL;8886;Óhíd;537;271;266;község
20;25478;ZAL;8935;Oltárc;257;134;123;község
20;20835;ZAL;8983;Orbányosfa;116;56;60;község
20;22497;ZAL;8744;Ormándlak;103;52;51;község
20;25052;ZAL;8954;Orosztony;451;226;225;község
20;04950;ZAL;8998;Ortaháza;110;48;62;község
20;18953;ZAL;8935;Ozmánbük;188;84;104;község
20;24776;ZAL;8956;Padár;121;65;56;község
20;29160;ZAL;8799;Páka;1 123;546;577;község
20;24271;ZAL;8990;Pakod;857;415;442;község
20;14720;ZAL;8825;Pálfiszeg;166;84;82;község
20;29656;ZAL;8921;Pat;197;98;99;község
20;05704;ZAL;8984;Pethőhenye;415;212;203;község
20;19178;ZAL;8866;Petrikeresztúr;365;172;193;község
20;30757;ZAL;8932;Petrivente;360;170;190;község
20;21050;ZAL;8986;Pókaszepetk;954;475;479;község
20;16850;ZAL;8929;Pórszombat;285;140;145;község
20;09867;ZAL;8773;Pölöske;851;441;410;község
20;31112;ZAL;8956;Pölöskefő;379;194;185;község
20;32513;ZAL;8767;Pördefölde;60;30;30;község
20;24660;ZAL;8986;Pötréte;280;144;136;község
20;16920;ZAL;8946;Pusztaapáti;27;16;11;község
20;27465;ZAL;8895;Pusztaederics;175;91;84;község
20;06530;ZAL;8896;Pusztamagyaród;566;281;285;község
20;26639;ZAL;8973;Pusztaszentlászló;560;265;295;község
20;14298;ZAL;8978;Ramocsa;42;29;13;község
20;31592;ZAL;8977;Rédics;915;454;461;község
20;17118;ZAL;8373;Resznek;269;138;131;község
20;23898;ZAL;8883;Rezi;1 364;675;689;község
20;24138;ZAL;8995;Rigyác;425;204;221;község
20;27720;ZAL;8824;Salomvár;597;311;286;község
20;15556;ZAL;8944;Sand;380;184;196;község
20;08101;ZAL;8391;Sárhida;792;398;394;község
20;14906;ZAL;8862;Sármellék;1 843;885;958;község
20;30997;ZAL;8788;Semjénháza;564;291;273;község
20;14085;ZAL;8881;Sénye;53;29;24;község
20;06567;ZAL;8897;Sormás;897;452;445;község
20;19080;ZAL;8856;Söjtör;1 493;738;755;község
20;02404;ZAL;8357;Surd;630;296;334;község
20;21397;ZAL;8341;Sümegcsehi;626;295;331;község
20;20543;ZAL;8879;Szalapa;193;88;105;község
20;11554;ZAL;8393;Szécsisziget;207;102;105;község
20;23126;ZAL;8975;Szentgyörgyvár;332;176;156;község
20;18652;ZAL;8947;Szentgyörgyvölgy;393;206;187;község
20;03124;ZAL;8893;Szentkozmadombja;63;28;35;község
20;08615;ZAL;8872;Szentliszló;301;143;158;község
20;14225;ZAL;8953;Szentmargitfalva;79;48;31;község
20;30067;ZAL;8762;Szentpéterfölde;145;68;77;község
20;11165;ZAL;8861;Szentpéterúr;1 025;515;510;község
20;07700;ZAL;8969;Szepetnek;1 557;738;819;község
20;26161;ZAL;8986;Szijártóháza;24;15;9;község
20;17853;ZAL;8793;Szilvágy;188;88;100;község
20;24703;ZAL;8991;Tekenye;461;222;239;község
20;08828;ZAL;8782;Teskánd;1 115;548;567;község
20;27951;ZAL;8946;Tilaj;187;105;82;község
20;05342;ZAL;8876;Tófej;690;334;356;község
20;04969;ZAL;8877;Tormafölde;354;180;174;község
20;32638;ZAL;8865;Tornyiszentmiklós;542;267;275;község
20;16382;ZAL;8864;Tótszentmárton;811;412;399;község
20;25113;ZAL;8796;Tótszerdahely;1 079;508;571;község
20;12609;ZAL;8778;Türje;1 612;781;831;község
20;32197;ZAL;8885;Újudvar;958;487;471;község
20;26268;ZAL;8316;Valkonya;67;37;30;község
20;10685;ZAL;8891;Vállus;127;67;60;község
20;02529;ZAL;8316;Várfölde;188;86;102;község
20;14182;ZAL;8914;Várvölgy;1 060;540;520;község
20;10302;ZAL;8998;Vasboldogasszony;545;266;279;község
20;14322;ZAL;8354;Vaspör;336;171;165;község
20;32142;ZAL;8353;Vindornyafok;134;68;66;község
20;06549;ZAL;8355;Vindornyalak;80;40;40;község
20;11800;ZAL;8931;Vindornyaszőlős;349;175;174;község
20;08369;ZAL;8868;Vöckönd;90;47;43;község
20;24590;ZAL;8741;Zajk;245;110;135;község
20;17400;ZAL;8971;Zalaapáti;1 693;843;850;község
20;07579;ZAL;8798;Zalabaksa;648;310;338;község
20;24280;ZAL;8992;Zalabér;735;344;391;község
20;28495;ZAL;8782;Zalaboldogfa;365;191;174;község
20;04002;ZAL;8996;Zalacsány;1 009;513;496;község
20;02486;ZAL;8997;Zalacséb;501;244;257;község
20;23834;ZAL;8761;Zalaháshágy;374;184;190;község
20;16896;ZAL;8932;Zalaigrice;116;64;52;község
20;12496;ZAL;8751;Zalaistvánd;369;184;185;község
20;10348;ZAL;8354;Zalakomár;2 952;1 441;1 511;község
20;18768;ZAL;8747;Zalaköveskút;28;16;12;község
20;31617;ZAL;8756;Zalamerenye;179;89;90;község
20;02972;ZAL;8743;Zalasárszeg;127;62;65;község
20;22947;ZAL;8353;Zalaszabar;584;286;298;község
20;33288;ZAL;8772;Zalaszántó;940;461;479;község
20;18564;ZAL;8994;Zalaszentbalázs;798;386;412;község
20;33136;ZAL;8921;Zalaszentgyörgy;421;202;219;község
20;02608;ZAL;8827;Zalaszentiván;1 054;531;523;község
20;18096;ZAL;8788;Zalaszentjakab;320;158;162;község
20;07232;ZAL;8921;Zalaszentlászló;822;385;437;község
20;13301;ZAL;8764;Zalaszentlőrinc;275;138;137;község
20;13091;ZAL;8936;Zalaszentmárton;76;39;37;község
20;18449;ZAL;8969;Zalaszentmihály;984;483;501;község
20;27562;ZAL;8947;Zalaszombatfa;50;22;28;község
20;29683;ZAL;8822;Zalatárnok;626;320;306;község
20;09380;ZAL;8392;Zalaújlak;104;57;47;község
20;13736;ZAL;8792;Zalavár;930;446;484;község
20;17057;ZAL;8957;Zalavég;343;191;152;község
